
2020-01-15 23:28:37-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:38-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:38-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:38-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:38-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:39-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:39-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:39-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:39-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:40-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:40-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:40-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span', 'xpath') 
2020-01-15 23:28:40-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:41-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:41-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:41-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:41-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:42-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:42-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:42-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:42-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:43-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:43-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:43-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="model.nextBind"]/div/span',) 
2020-01-15 23:28:43-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:44-INFO-[进程ID:1548][线程ID:19472,MainThread]--call select_area() ... 
2020-01-15 23:28:44-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitAppear('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]',) 
2020-01-15 23:28:44-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]', 'xpath') 
2020-01-15 23:28:44-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]',) 
2020-01-15 23:28:44-INFO-[进程ID:26064][线程ID:18276,MainThread]--call select_area() ... 
2020-01-15 23:28:44-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call waitAppear('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]',) 
2020-01-15 23:28:44-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]', 'xpath') 
2020-01-15 23:28:44-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="myResources"]//div[text()="弹性云服务器 ECS"]',) 
2020-01-15 23:28:46-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitAppear('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]',) 
2020-01-15 23:28:46-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]', 'xpath') 
2020-01-15 23:28:46-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call waitAppear('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]',) 
2020-01-15 23:28:46-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]', 'xpath') 
2020-01-15 23:28:47-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:47-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:48-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]',) 
2020-01-15 23:28:48-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:48-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]',) 
2020-01-15 23:28:48-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:49-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="menu"]/div[1]/div[4]//span[text()="华南-广州"]',) 
2020-01-15 23:28:49-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="menu"]/div[1]/div[4]//span[text()="华南-广州"]',) 
2020-01-15 23:28:50-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
2020-01-15 23:28:50-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//span[text()="跳过"]',) 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="mianbao"]/div[1]/div[1]',) 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--call search_ecs_id() ... 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:28:53-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//span[text()="跳过"]',) 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="mianbao"]/div[1]/div[1]',) 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--call search_ecs_id() ... 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:28:53-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:28:56-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitAppear('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:28:56-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_input"]', 'xpath') 
2020-01-15 23:28:56-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:28:56-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call waitAppear('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:28:56-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_input"]', 'xpath') 
2020-01-15 23:28:56-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:28:56-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:28:56-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:28:57-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsListSearchbox_prop_id"]',) 
2020-01-15 23:28:57-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:28:57-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call input('//*[@id="ecsListSearchbox_input"]', '061e659b-2d6c-4de0-8fc0-2f191a7f1fb0') 
2020-01-15 23:28:57-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_prop_id"]',) 
2020-01-15 23:28:57-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:28:57-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call input('//*[@id="ecsListSearchbox_input"]', '89ac20ee-6a8c-4bed-8928-a2bbf17c8891') 
2020-01-15 23:28:58-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsListSearchbox_search"]',) 
2020-01-15 23:28:58-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
2020-01-15 23:28:58-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_search"]',) 
2020-01-15 23:28:58-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:01-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//div[@class="nowrap_hidden"]/span[text()="061e659b-2d6c-4de0-8fc0-2f191a7f1fb0"]',) 
2020-01-15 23:29:01-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//td[@tip-content="故障"]',) 
2020-01-15 23:29:01-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="vmList"]//span[text()="061e659b-2d6c-4de0-8fc0-2f191a7f1fb0"]/../..//a[2]',) 
2020-01-15 23:29:01-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
2020-01-15 23:29:01-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//div[@class="nowrap_hidden"]/span[text()="89ac20ee-6a8c-4bed-8928-a2bbf17c8891"]',) 
2020-01-15 23:29:01-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:04-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="detailRigthContent"]//span[text()="未挂载云硬盘"]',) 
2020-01-15 23:29:04-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="detailRigthContent"]//span[text()="挂载"]',) 
2020-01-15 23:29:04-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//div[@class="nowrap_hidden"]/span[text()="89ac20ee-6a8c-4bed-8928-a2bbf17c8891"]',) 
2020-01-15 23:29:04-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:05-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitAppear('//*[@id="ecs_detail_attach_disk_button"]/span/button/span',) 
2020-01-15 23:29:05-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecs_detail_attach_disk_button"]/span/button/span', 'xpath') 
2020-01-15 23:29:05-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:06-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecs_detail_attach_disk_button"]/span/button/span', 'xpath') 
2020-01-15 23:29:06-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(2,) 
2020-01-15 23:29:07-INFO-[进程ID:26064][线程ID:18276,MainThread]--call retry_condition() ... 
2020-01-15 23:29:07-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call getAttribute('//*[@id="menu"]/div[1]/div[4]/cf-region/div/a[1]/span[2]', 'textContent') 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--当前ECS(id:89ac20ee-6a8c-4bed-8928-a2bbf17c8891) 不在本区域内,稍后将在其他区域重试... 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="cfDefaultLogo"]',) 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="mianbao"]/div[1]/div[1]',) 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--call search_ecs_id() ... 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:29:08-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecs_detail_attach_disk_button"]/span/button/span',) 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:29:08-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:08-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitAppear('//*[@id="ecsAttachDiv"]//dl//div[@ng-bind="serverInfo.name"]',) 
2020-01-15 23:29:08-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDiv"]//dl//div[@ng-bind="serverInfo.name"]', 'xpath') 
2020-01-15 23:29:08-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:09-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call getAttribute('//*[@id="ecsAttachDiv"]//dl//div[@ng-bind="serverInfo.name"]', 'textContent') 
2020-01-15 23:29:09-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call input('//*[@id="searchBox.id"]/div[2]/input', 'EU52D3H52PG7-0068') 
2020-01-15 23:29:09-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="searchBox.id"]/div[2]/div[2]',) 
2020-01-15 23:29:09-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
2020-01-15 23:29:11-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call waitAppear('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:29:11-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_input"]', 'xpath') 
2020-01-15 23:29:11-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_input"]',) 
2020-01-15 23:29:11-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(1,) 
2020-01-15 23:29:12-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_prop_id"]',) 
2020-01-15 23:29:12-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:29:12-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call input('//*[@id="ecsListSearchbox_input"]', '00ff309d-3b85-4ce3-8feb-1de954230132') 
2020-01-15 23:29:12-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call getElementCount('//*[@id="ecsAttachDiv"]//table/tbody//div[contains(text(),"EU52D3H52PG7-0068")]',) 
2020-01-15 23:29:12-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsAttachDiv"]//table/tbody/tr[1]/td/label',) 
2020-01-15 23:29:12-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:13-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="ecsListSearchbox_search"]',) 
2020-01-15 23:29:13-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:13-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span',) 
2020-01-15 23:29:14-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitDisappear('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span',) 
2020-01-15 23:29:14-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span', 'xpath') 
2020-01-15 23:29:14-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:15-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span', 'xpath') 
2020-01-15 23:29:15-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:16-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span', 'xpath') 
2020-01-15 23:29:16-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:16-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//div[@class="nowrap_hidden"]/span[text()="00ff309d-3b85-4ce3-8feb-1de954230132"]',) 
2020-01-15 23:29:16-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call isElementPresent('//td[@tip-content="故障"]',) 
2020-01-15 23:29:16-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call click('//*[@id="vmList"]//span[text()="00ff309d-3b85-4ce3-8feb-1de954230132"]/../..//a[2]',) 
2020-01-15 23:29:16-INFO-[进程ID:26064][线程ID:18276,MainThread]--Call wait(3,) 
2020-01-15 23:29:17-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span', 'xpath') 
2020-01-15 23:29:17-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsAttachDivMsg"]/div[3]/div[1]/span/button/span', 'xpath') 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call waitDisappear('/html/body/div[19]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('/html/body/div[19]', 'xpath') 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecs_detail_attach_disk_confirm_init_button"]/span/button/span[text()="确定"]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(0.5,) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecs_detail_attach_disk_confirm_init_button"]/span/button/span[text()="确定"]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecs_detail_attach_disk_confirm_init_button"]/span/button/span[text()="确定"]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--call ok_condition() ... 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--当前ECS(id:061e659b-2d6c-4de0-8fc0-2f191a7f1fb0) 磁盘挂载操作成功~ 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="cfDefaultLogo"]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="mianbao"]/div[1]/div[1]',) 
2020-01-15 23:29:18-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(1,) 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="mianbao"]/div[1]/div[1]',) 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--call search_ecs_id() ... 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call click('//*[@id="ecsListSearchbox_clearTag0"]',) 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call isElementPresent('//span[text()="云服务器ID:"]',) 
2020-01-15 23:29:19-INFO-[进程ID:1548][线程ID:19472,MainThread]--Call wait(3,) 
